"FK_Project_Code","Site_Name","R_Year","Collector_id","FK_Site_ID","Coll_no","Ret_Comments","Cond_ret"
"coll2010","Murray Harbour",2010.00,504,74,1765,,1
"coll2010","Murray Harbour",2010.00,505,74,1766,"5% of gravel",1
"coll2010","Murray Harbour",2010.00,506,74,1775,,1
"coll2010","Murray Harbour",2010.00,507,74,1773,,1
"coll2010","Murray Harbour",2010.00,508,74,1770,,1
"coll2010","Murray Harbour",2010.00,509,74,1755,,1
"coll2010","Murray Harbour",2010.00,510,74,1772,,1
"coll2010","Murray Harbour",2010.00,511,74,1768,,1
"coll2010","Murray Harbour",2010.00,512,74,1757,,1
"coll2010","Murray Harbour",2010.00,513,74,1748,"5% of gravel",1
"coll2010","Murray Harbour",2010.00,514,74,1776,,1
"coll2010","Murray Harbour",2010.00,515,74,1756,,1
"coll2010","Murray Harbour",2010.00,516,74,1751,,1
"coll2010","Murray Harbour",2010.00,517,74,1774,,1
"coll2010","Murray Harbour",2010.00,518,74,1771,,1
"coll2010","Murray Harbour",2010.00,519,74,1767,,1
"coll2010","Murray Harbour",2010.00,520,74,1762,,1
"coll2010","Murray Harbour",2010.00,521,74,1752,,1
"coll2010","Nine Mile Creek",2010.00,522,75,1845,,1
"coll2010","Nine Mile Creek",2010.00,523,75,1844,,1
"coll2010","Nine Mile Creek",2010.00,524,75,1855,,1
"coll2010","Nine Mile Creek",2010.00,525,75,1849,,1
"coll2010","Nine Mile Creek",2010.00,526,75,1843,,1
"coll2010","Nine Mile Creek",2010.00,527,75,1848,,1
"coll2010","Nine Mile Creek",2010.00,528,75,1842,"5% de gravel",1
"coll2010","Nine Mile Creek",2010.00,529,75,1841,,1
"coll2010","Nine Mile Creek",2010.00,530,75,1854,,1
"coll2010","Nine Mile Creek",2010.00,531,75,1847,,1
"coll2010","Nine Mile Creek",2010.00,532,75,1853,,1
"coll2010","Nine Mile Creek",2010.00,533,75,1846,,1
"coll2010","Nine Mile Creek",2010.00,534,75,1850,,1
"coll2010","Nine Mile Creek",2010.00,535,75,1858,,1
"coll2010","Nine Mile Creek",2010.00,536,75,1852,,1
"coll2010","Nine Mile Creek",2010.00,537,75,1857,,1
"coll2010","Nine Mile Creek",2010.00,538,75,1863,,1
"coll2010","Nine Mile Creek",2010.00,539,75,1869,,1
"coll2010","Nine Mile Creek",2010.00,540,75,1851,,1
"coll2010","Nine Mile Creek",2010.00,541,75,1860,,1
"coll2010","Nine Mile Creek",2010.00,542,75,1856,,1
"coll2010","Nine Mile Creek",2010.00,543,75,1862,,1
"coll2010","Nine Mile Creek",2010.00,544,75,1868,,1
"coll2010","Nine Mile Creek",2010.00,545,75,1865,,1
"coll2010","Nine Mile Creek",2010.00,546,75,1861,,1
"coll2010","Nine Mile Creek",2010.00,547,75,1867,"pas de gravel",1
"coll2010","Nine Mile Creek",2010.00,548,75,1859,,1
"coll2010","Nine Mile Creek",2010.00,549,75,1870,,1
"coll2010","Nine Mile Creek",2010.00,550,75,1864,,1
"coll2010","Nine Mile Creek",2010.00,551,75,1866,,1
"coll2010","Skinner's Pond",2010.00,552,76,1894,,1
"coll2010","Skinner's Pond",2010.00,553,76,1886,,1
"coll2010","Skinner's Pond",2010.00,554,76,1888,,1
"coll2010","Skinner's Pond",2010.00,555,76,1883,,1
"coll2010","Skinner's Pond",2010.00,556,76,1900,,1
"coll2010","Skinner's Pond",2010.00,557,76,1895,,1
"coll2010","Skinner's Pond",2010.00,558,76,1889,,1
"coll2010","Skinner's Pond",2010.00,559,76,1884,,1
"coll2010","Skinner's Pond",2010.00,560,76,1899,,1
"coll2010","Skinner's Pond",2010.00,561,76,1873,,1
"coll2010","Skinner's Pond",2010.00,562,76,1885,,1
"coll2010","Skinner's Pond",2010.00,563,76,1896,,1
"coll2010","Skinner's Pond",2010.00,564,76,1872,,1
"coll2010","Skinner's Pond",2010.00,565,76,1882,,1
"coll2010","Skinner's Pond",2010.00,566,76,1898,,1
"coll2010","Skinner's Pond",2010.00,567,76,1887,,1
"coll2010","Skinner's Pond",2010.00,568,76,1890,,1
"coll2010","Skinner's Pond",2010.00,569,76,1897,,1
"coll2010","Skinner's Pond",2010.00,570,76,1875,,1
"coll2010","Skinner's Pond",2010.00,571,76,1878,,1
"coll2010","Skinner's Pond",2010.00,572,76,1891,,1
"coll2010","Skinner's Pond",2010.00,573,76,1876,,1
"coll2010","Skinner's Pond",2010.00,574,76,1879,"5% of gravel",1
"coll2010","Skinner's Pond",2010.00,575,76,1871,,1
"coll2010","Skinner's Pond",2010.00,576,76,1874,,1
"coll2010","Skinner's Pond",2010.00,577,76,1892,,1
"coll2010","Skinner's Pond",2010.00,578,76,1877,,1
"coll2010","Skinner's Pond",2010.00,579,76,1893,,1
"coll2010","Skinner's Pond",2010.00,580,76,1880,,1
"coll2010","Skinner's Pond",2010.00,581,76,1881,,1
"coll2010","Arisaig",2010.00,582,77,2060,,1
"coll2010","Arisaig",2010.00,583,77,2054,,1
"coll2010","Arisaig",2010.00,584,77,2049,,1
"coll2010","Arisaig",2010.00,585,77,2036,,1
"coll2010","Arisaig",2010.00,586,77,2059,,1
"coll2010","Arisaig",2010.00,587,77,2035,,1
"coll2010","Arisaig",2010.00,588,77,2039,,1
"coll2010","Arisaig",2010.00,589,77,2034,,1
"coll2010","Arisaig",2010.00,590,77,2062,,1
"coll2010","Arisaig",2010.00,591,77,2058,,1
"coll2010","Arisaig",2010.00,592,77,2041,"no gravel",1
"coll2010","Arisaig",2010.00,593,77,2056,,1
"coll2010","Arisaig",2010.00,594,77,2037,,1
"coll2010","Arisaig",2010.00,595,77,2051,,1
"coll2010","Arisaig",2010.00,596,77,2047,,1
"coll2010","Arisaig",2010.00,597,77,2048,,1
"coll2010","Arisaig",2010.00,598,77,2043,,1
"coll2010","Arisaig",2010.00,599,77,2053,,1
"coll2010","Arisaig",2010.00,600,77,2061,,1
"coll2010","Arisaig",2010.00,601,77,2046,,1
"coll2010","Arisaig",2010.00,602,77,2038,,1
"coll2010","Arisaig",2010.00,603,77,2055,,1
"coll2010","Arisaig",2010.00,604,77,2040,,1
"coll2010","Arisaig",2010.00,605,77,2063,"2% of gravel",1
"coll2010","Arisaig",2010.00,606,77,2052,"3% of gravel",1
"coll2010","Arisaig",2010.00,607,77,2057,,1
"coll2010","Arisaig",2010.00,608,77,2045,,1
"coll2010","Arisaig",2010.00,609,77,2042,"6% of gravel",1
"coll2010","Arisaig",2010.00,610,77,2044,,1
"coll2010","Arisaig",2010.00,611,77,2050,,1
"coll2011","Arisaig",2011.00,794,173,2034,,1
"coll2011","Skinner's Pond",2011.00,795,174,1871,,1
"coll2011","Nine Mile Creek",2011.00,796,175,589,,1
"coll2011","Skinner's Pond",2011.00,797,174,1872,,1
"coll2011","Murray Harbour",2011.00,798,176,59,,1
"coll2011","Skinner's Pond",2011.00,799,174,1873,,1
"coll2011","Alberton",2011.00,802,178,559,,1
"coll2011","Fortune",2011.00,803,179,553,,1
"coll2011","Skinner's Pond",2011.00,804,174,1874,,1
"coll2011","Skinner's Pond",2011.00,805,174,1875,,1
"coll2011","Skinner's Pond",2011.00,806,174,1877,,1
"coll2011","Arisaig",2011.00,807,173,2035,,1
"coll2011","Covehead",2011.00,808,177,554,,1
"coll2011","Arisaig",2011.00,809,173,2038,,1
"coll2011","Skinner's Pond",2011.00,810,174,1878,,1
"coll2011","Skinner's Pond",2011.00,811,174,1879,,1
"coll2011","Skinner's Pond",2011.00,812,174,1880,,1
"coll2011","Arisaig",2011.00,813,173,2039,,1
"coll2011","Covehead",2011.00,814,177,555,,1
"coll2011","Skinner's Pond",2011.00,815,174,1881,,1
"coll2011","Covehead",2011.00,816,177,556,,1
"coll2011","Arisaig",2011.00,817,173,2040,,1
"coll2011","Skinner's Pond",2011.00,818,174,1882,,1
"coll2011","Arisaig",2011.00,819,173,2041,,1
"coll2011","Covehead",2011.00,820,177,557,,1
"coll2011","Skinner's Pond",2011.00,821,174,1883,,1
"coll2011","Skinner's Pond",2011.00,822,174,1884,,1
"coll2011","Covehead",2011.00,823,177,558,,1
"coll2011","Skinner's Pond",2011.00,824,174,1885,,1
"coll2011","Skinner's Pond",2011.00,825,174,1886,,1
"coll2011","Covehead",2011.00,826,177,1718,,1
"coll2011","Covehead",2011.00,827,177,1720,,1
"coll2011","Skinner's Pond",2011.00,828,174,1887,,1
"coll2011","Arisaig",2011.00,829,173,2042,,1
"coll2011","Skinner's Pond",2011.00,830,174,1888,,1
"coll2011","Skinner's Pond",2011.00,831,174,1889,,1
"coll2011","Skinner's Pond",2011.00,832,174,1891,,1
"coll2011","Arisaig",2011.00,833,173,2043,,1
"coll2011","Arisaig",2011.00,834,173,2044,,1
"coll2011","Skinner's Pond",2011.00,835,174,1892,,1
"coll2011","Arisaig",2011.00,836,173,2046,,1
"coll2011","Skinner's Pond",2011.00,837,174,1893,,1
"coll2011","Arisaig",2011.00,838,173,2050,,1
"coll2011","Skinner's Pond",2011.00,839,174,1894,,1
"coll2011","Covehead",2011.00,840,177,1721,,1
"coll2011","Skinner's Pond",2011.00,841,174,1895,,1
"coll2011","Arisaig",2011.00,842,173,2051,,1
"coll2011","Arisaig",2011.00,843,173,2052,,1
"coll2011","Arisaig",2011.00,844,173,2053,,1
"coll2011","Covehead",2011.00,845,177,1722,,1
"coll2011","Arisaig",2011.00,846,173,2055,,1
"coll2011","Covehead",2011.00,847,177,1723,,1
"coll2011","Arisaig",2011.00,848,173,2056,,1
"coll2011","Skinner's Pond",2011.00,849,174,1896,,1
"coll2011","Skinner's Pond",2011.00,850,174,1897,,1
"coll2011","Arisaig",2011.00,851,173,2057,,1
"coll2011","Skinner's Pond",2011.00,852,174,1898,,1
"coll2011","Arisaig",2011.00,853,173,2058,,1
"coll2011","Covehead",2011.00,854,177,1724,,1
"coll2011","Skinner's Pond",2011.00,855,174,1899,,1
"coll2011","Skinner's Pond",2011.00,856,174,1900,,1
"coll2011","Arisaig",2011.00,857,173,2059,,1
"coll2011","Covehead",2011.00,858,177,1725,,1
"coll2011","Arisaig",2011.00,859,173,2060,,1
"coll2011","Arisaig",2011.00,860,173,2061,,1
"coll2011","Nine Mile Creek",2011.00,861,175,1841,,1
"coll2011","Nine Mile Creek",2011.00,862,175,1842,,1
"coll2011","Nine Mile Creek",2011.00,863,175,1843,,1
"coll2011","Covehead",2011.00,864,177,1726,,1
"coll2011","Nine Mile Creek",2011.00,865,175,1844,,1
"coll2011","Nine Mile Creek",2011.00,866,175,1845,,1
"coll2011","Covehead",2011.00,867,177,1727,,1
"coll2011","Nine Mile Creek",2011.00,868,175,1846,,1
"coll2011","Murray Harbour",2011.00,869,176,1747,,1
"coll2011","Murray Harbour",2011.00,870,176,1750,,1
"coll2011","Nine Mile Creek",2011.00,871,175,1847,,1
"coll2011","Murray Harbour",2011.00,872,176,1752,,1
"coll2011","Covehead",2011.00,873,177,1728,,1
"coll2011","Murray Harbour",2011.00,874,176,1753,,1
"coll2011","Murray Harbour",2011.00,875,176,1754,,1
"coll2011","Murray Harbour",2011.00,876,176,1755,,1
"coll2011","Murray Harbour",2011.00,877,176,1756,,1
"coll2011","Nine Mile Creek",2011.00,878,175,1849,,1
"coll2011","Murray Harbour",2011.00,879,176,1758,,1
"coll2011","Nine Mile Creek",2011.00,880,175,1850,,1
"coll2011","Murray Harbour",2011.00,881,176,1760,,1
"coll2011","Nine Mile Creek",2011.00,882,175,1852,,1
"coll2011","Murray Harbour",2011.00,883,176,1761,,1
"coll2011","Covehead",2011.00,884,177,1729,,1
"coll2011","Nine Mile Creek",2011.00,885,175,1853,,1
"coll2011","Murray Harbour",2011.00,886,176,1762,,1
"coll2011","Murray Harbour",2011.00,887,176,1763,,1
"coll2011","Nine Mile Creek",2011.00,888,175,1854,,1
"coll2011","Murray Harbour",2011.00,889,176,1764,,1
"coll2011","Nine Mile Creek",2011.00,890,175,1855,,1
"coll2011","Murray Harbour",2011.00,891,176,1765,,1
"coll2011","Covehead",2011.00,892,177,1730,,1
"coll2011","Murray Harbour",2011.00,893,176,1767,,1
"coll2011","Nine Mile Creek",2011.00,894,175,1856,,1
"coll2011","Nine Mile Creek",2011.00,895,175,1857,,1
"coll2011","Covehead",2011.00,896,177,1731,,1
"coll2011","Murray Harbour",2011.00,897,176,1768,,1
"coll2011","Nine Mile Creek",2011.00,898,175,1858,,1
"coll2011","Murray Harbour",2011.00,899,176,1769,,1
"coll2011","Nine Mile Creek",2011.00,900,175,1859,,1
"coll2011","Murray Harbour",2011.00,901,176,1770,,1
"coll2011","Nine Mile Creek",2011.00,902,175,1860,,1
"coll2011","Covehead",2011.00,903,177,1732,,1
"coll2011","Nine Mile Creek",2011.00,904,175,1861,,1
"coll2011","Murray Harbour",2011.00,905,176,1771,,1
"coll2011","Nine Mile Creek",2011.00,906,175,1862,,1
"coll2011","Murray Harbour",2011.00,907,176,1772,,1
"coll2011","Murray Harbour",2011.00,908,176,1773,,1
"coll2011","Nine Mile Creek",2011.00,909,175,1863,,1
"coll2011","Murray Harbour",2011.00,910,176,1774,,1
"coll2011","Nine Mile Creek",2011.00,911,175,1865,,1
"coll2011","Nine Mile Creek",2011.00,912,175,1866,,1
"coll2011","Murray Harbour",2011.00,913,176,1775,,1
"coll2011","Nine Mile Creek",2011.00,914,175,1868,,1
"coll2011","Nine Mile Creek",2011.00,915,175,1869,,1
"coll2011","Covehead",2011.00,916,177,1733,,1
"coll2011","Nine Mile Creek",2011.00,917,175,1870,,1
"coll2011","Alberton",2011.00,918,178,560,,1
"coll2011","Alberton",2011.00,919,178,561,,1
"coll2011","Covehead",2011.00,920,177,1734,,1
"coll2011","Alberton",2011.00,921,178,562,,1
"coll2011","Covehead",2011.00,922,177,1735,,1
"coll2011","Covehead",2011.00,923,177,1736,,1
"coll2011","Fortune",2011.00,924,179,1706,,1
"coll2011","Fortune",2011.00,926,179,1778,,1
"coll2011","Alberton",2011.00,927,178,563,,1
"coll2011","Fortune",2011.00,928,179,1779,,1
"coll2011","Fortune",2011.00,930,179,1782,,1
"coll2011","Covehead",2011.00,931,177,1737,,1
"coll2011","Fortune",2011.00,932,179,1783,,1
"coll2011","Fortune",2011.00,933,179,1784,,1
"coll2011","Alberton",2011.00,934,178,564,,1
"coll2011","Fortune",2011.00,935,179,1785,,1
"coll2011","Covehead",2011.00,936,177,1738,,1
"coll2011","Fortune",2011.00,937,179,1786,,1
"coll2011","Fortune",2011.00,938,179,1787,,1
"coll2011","Fortune",2011.00,939,179,1788,,1
"coll2011","Fortune",2011.00,941,179,1790,,1
"coll2011","Alberton",2011.00,942,178,565,,1
"coll2011","Covehead",2011.00,943,177,1742,,1
"coll2011","Fortune",2011.00,944,179,1791,,1
"coll2011","Fortune",2011.00,945,179,1792,,1
"coll2011","Fortune",2011.00,946,179,1793,,1
"coll2011","Fortune",2011.00,947,179,1794,,1
"coll2011","Fortune",2011.00,948,179,1795,,1
"coll2011","Fortune",2011.00,949,179,1796,,1
"coll2011","Alberton",2011.00,950,178,566,,1
"coll2011","Fortune",2011.00,951,179,1797,,1
"coll2011","Covehead",2011.00,952,177,1743,,1
"coll2011","Fortune",2011.00,953,179,1798,,1
"coll2011","Fortune",2011.00,954,179,1799,,1
"coll2011","Fortune",2011.00,955,179,1800,,1
"coll2011","Alberton",2011.00,956,178,567,,1
"coll2011","Fortune",2011.00,957,179,1801,,1
"coll2011","Fortune",2011.00,958,179,1802,,1
"coll2011","Covehead",2011.00,960,177,1744,,1
"coll2011","Fortune",2011.00,961,179,1804,,1
"coll2011","Fortune",2011.00,963,179,1806,,1
"coll2011","Fortune",2011.00,964,179,1807,,1
"coll2011","Fortune",2011.00,965,179,1808,,1
"coll2011","Alberton",2011.00,966,178,568,,1
"coll2011","Fortune",2011.00,967,179,1809,,1
"coll2011","Covehead",2011.00,968,177,1745,,1
"coll2011","Fortune",2011.00,969,179,1810,,1
"coll2011","Alberton",2011.00,970,178,569,,1
"coll2011","Covehead",2011.00,971,177,1746,,1
"coll2011","Alberton",2011.00,972,178,570,,1
"coll2011","Alberton",2011.00,973,178,571,,1
"coll2011","Alberton",2011.00,974,178,572,,1
"coll2011","Alberton",2011.00,975,178,573,,1
"coll2011","Alberton",2011.00,976,178,574,,1
"coll2011","Alberton",2011.00,977,178,575,,1
"coll2011","Alberton",2011.00,978,178,576,,1
"coll2011","Alberton",2011.00,979,178,577,,1
"coll2011","Alberton",2011.00,980,178,578,,1
"coll2011","Alberton",2011.00,981,178,579,,1
"coll2011","Alberton",2011.00,982,178,580,,1
"coll2011","Alberton",2011.00,983,178,581,"Lobster leg in sample size ~35mm",1
"coll2011","Alberton",2011.00,984,178,582,,1
"coll2011","Alberton",2011.00,985,178,583,,1
"coll2011","Alberton",2011.00,986,178,584,"Lobster leg in sample size ~ 45mm",1
"coll2011","Alberton",2011.00,987,178,585,,1
"coll2011","Alberton",2011.00,988,178,586,,1
"coll2011","Alberton",2011.00,989,178,587,,1
"coll2011","Alberton",2011.00,990,178,588,,1
"coll2012","Nine Mile Creek",2012.00,2648,713,1021,,1
"coll2012","Nine Mile Creek",2012.00,2649,713,1022,,1
"coll2012","Nine Mile Creek",2012.00,2650,713,1023,,1
"coll2012","Nine Mile Creek",2012.00,2651,713,1024,,1
"coll2012","Nine Mile Creek",2012.00,2652,713,1025,,1
"coll2012","Nine Mile Creek",2012.00,2653,713,1026,,1
"coll2012","Nine Mile Creek",2012.00,2654,713,1027,,1
"coll2012","Nine Mile Creek",2012.00,2655,713,1028,,1
"coll2012","Nine Mile Creek",2012.00,2656,713,1029,,1
"coll2012","Nine Mile Creek",2012.00,2658,713,1031,,1
"coll2012","Nine Mile Creek",2012.00,2659,713,1032,,1
"coll2012","Nine Mile Creek",2012.00,2660,713,1033,,1
"coll2012","Nine Mile Creek",2012.00,2661,713,1034,,1
"coll2012","Nine Mile Creek",2012.00,2662,713,1035,,1
"coll2012","Nine Mile Creek",2012.00,2663,713,1036,,1
"coll2012","Nine Mile Creek",2012.00,2664,713,1037,,1
"coll2012","Nine Mile Creek",2012.00,2665,713,1038,,1
"coll2012","Nine Mile Creek",2012.00,2666,713,1039,,1
"coll2012","Nine Mile Creek",2012.00,2667,713,1040,,1
"coll2012","Nine Mile Creek",2012.00,2668,713,1041,,1
"coll2012","Nine Mile Creek",2012.00,2669,713,1042,,1
"coll2012","Nine Mile Creek",2012.00,2670,713,1043,,1
"coll2012","Nine Mile Creek",2012.00,2671,713,1044,,1
"coll2012","Nine Mile Creek",2012.00,2672,713,1045,,1
"coll2012","Nine Mile Creek",2012.00,2673,713,1046,,1
"coll2012","Nine Mile Creek",2012.00,2674,713,1047,,1
"coll2012","Nine Mile Creek",2012.00,2675,713,1048,,1
"coll2012","Nine Mile Creek",2012.00,2676,713,1049,,1
"coll2012","Nine Mile Creek",2012.00,2677,713,1050,,1
"coll2012","Covehead",2012.00,2678,714,1051,,2
"coll2012","Covehead",2012.00,2679,714,1052,,1
"coll2012","Covehead",2012.00,2680,714,1053,,1
"coll2012","Covehead",2012.00,2681,714,1054,,1
"coll2012","Covehead",2012.00,2682,714,1055,,1
"coll2012","Covehead",2012.00,2683,714,1056,,1
"coll2012","Covehead",2012.00,2684,714,1057,,1
"coll2012","Covehead",2012.00,2685,714,1058,,1
"coll2012","Covehead",2012.00,2686,714,1059,,1
"coll2012","Covehead",2012.00,2687,714,1060,,1
"coll2012","Covehead",2012.00,2688,714,1061,,1
"coll2012","Covehead",2012.00,2689,714,1062,,1
"coll2012","Covehead",2012.00,2690,714,1063,,1
"coll2012","Covehead",2012.00,2691,714,1064,,1
"coll2012","Covehead",2012.00,2692,714,1065,,1
"coll2012","Covehead",2012.00,2693,714,1066,,1
"coll2012","Covehead",2012.00,2694,714,1067,,1
"coll2012","Covehead",2012.00,2695,714,1068,,1
"coll2012","Covehead",2012.00,2696,714,1069,,1
"coll2012","Covehead",2012.00,2697,714,1070,,1
"coll2012","Covehead",2012.00,2698,714,1071,,1
"coll2012","Covehead",2012.00,2699,714,1072,,2
"coll2012","Covehead",2012.00,2700,714,1073,,1
"coll2012","Covehead",2012.00,2701,714,1074,,1
"coll2012","Covehead",2012.00,2702,714,1075,,1
"coll2012","Covehead",2012.00,2703,714,1076,,1
"coll2012","Covehead",2012.00,2705,714,1078,,1
"coll2012","Covehead",2012.00,2706,714,1079,,1
"coll2012","Covehead",2012.00,2707,714,1080,,1
"coll2012","Skinner's Pond",2012.00,2708,715,1081,,1
"coll2012","Skinner's Pond",2012.00,2709,715,1082,,1
"coll2012","Skinner's Pond",2012.00,2710,715,1083,,1
"coll2012","Skinner's Pond",2012.00,2712,715,1085,,1
"coll2012","Skinner's Pond",2012.00,2713,715,1086,,1
"coll2012","Skinner's Pond",2012.00,2715,715,1088,,1
"coll2012","Skinner's Pond",2012.00,2716,715,1089,,1
"coll2012","Skinner's Pond",2012.00,2717,715,1090,,1
"coll2012","Skinner's Pond",2012.00,2718,715,1091,,1
"coll2012","Skinner's Pond",2012.00,2719,715,1092,,1
"coll2012","Skinner's Pond",2012.00,2720,715,1093,,1
"coll2012","Skinner's Pond",2012.00,2721,715,1094,,1
"coll2012","Skinner's Pond",2012.00,2722,715,1095,,1
"coll2012","Skinner's Pond",2012.00,2723,715,1096,,1
"coll2012","Skinner's Pond",2012.00,2724,715,1097,,1
"coll2012","Skinner's Pond",2012.00,2725,715,1098,,1
"coll2012","Skinner's Pond",2012.00,2726,715,1099,,1
"coll2012","Skinner's Pond",2012.00,2727,715,1100,,1
"coll2012","Skinner's Pond",2012.00,2728,715,1101,,1
"coll2012","Skinner's Pond",2012.00,2729,715,1102,,1
"coll2012","Skinner's Pond",2012.00,2730,715,1103,,1
"coll2012","Skinner's Pond",2012.00,2731,715,1104,,1
"coll2012","Skinner's Pond",2012.00,2732,715,1105,,1
"coll2012","Skinner's Pond",2012.00,2733,715,1106,,1
"coll2012","Skinner's Pond",2012.00,2734,715,1107,,1
"coll2012","Skinner's Pond",2012.00,2735,715,1108,,1
"coll2012","Skinner's Pond",2012.00,2736,715,1109,,1
"coll2012","Skinner's Pond",2012.00,2737,715,1110,,1
"coll2012","Murray Harbour",2012.00,2738,716,1111,,3
"coll2012","Murray Harbour",2012.00,2739,716,1112,,3
"coll2012","Murray Harbour",2012.00,2740,716,1113,,1
"coll2012","Murray Harbour",2012.00,2741,716,1114,,1
"coll2012","Murray Harbour",2012.00,2742,716,1115,,1
"coll2012","Murray Harbour",2012.00,2743,716,1116,"Buried in sediment",3
"coll2012","Murray Harbour",2012.00,2744,716,1117,"Buried in sediment",3
"coll2012","Murray Harbour",2012.00,2745,716,1118,,3
"coll2012","Murray Harbour",2012.00,2746,716,1119,,3
"coll2012","Murray Harbour",2012.00,2747,716,1120,,1
"coll2012","Murray Harbour",2012.00,2748,716,1121,"Buried in sediment",3
"coll2012","Murray Harbour",2012.00,2749,716,1122,,3
"coll2012","Murray Harbour",2012.00,2750,716,1123,,1
"coll2012","Murray Harbour",2012.00,2751,716,1124,,3
"coll2012","Murray Harbour",2012.00,2752,716,1125,,1
"coll2012","Murray Harbour",2012.00,2753,716,1126,"Buried in sediment",3
"coll2012","Murray Harbour",2012.00,2754,716,1127,"Buried in sediment",3
"coll2012","Murray Harbour",2012.00,2755,716,1128,"Buried in sediment",3
"coll2012","Murray Harbour",2012.00,2756,716,1129,"Buried in sediment",3
"coll2012","Murray Harbour",2012.00,2757,716,1130,,3
"coll2012","Murray Harbour",2012.00,2758,716,1131,,1
"coll2012","Murray Harbour",2012.00,2759,716,1132,,3
"coll2012","Murray Harbour",2012.00,2760,716,1133,,1
"coll2012","Murray Harbour",2012.00,2761,716,1134,,1
"coll2012","Murray Harbour",2012.00,2762,716,1135,,1
"coll2012","Murray Harbour",2012.00,2763,716,1136,,3
"coll2012","Murray Harbour",2012.00,2764,716,1137,,3
"coll2012","Murray Harbour",2012.00,2765,716,1138,"Buried in sediment",3
"coll2012","Murray Harbour",2012.00,2766,716,1139,,3
"coll2012","Murray Harbour",2012.00,2767,716,1140,,1
"coll2012","Fortune",2012.00,2768,717,1141,,1
"coll2012","Fortune",2012.00,2769,717,1142,,1
"coll2012","Fortune",2012.00,2770,717,1143,,1
"coll2012","Fortune",2012.00,2771,717,1144,,1
"coll2012","Fortune",2012.00,2772,717,1145,,1
"coll2012","Fortune",2012.00,2773,717,1146,,1
"coll2012","Fortune",2012.00,2775,717,1148,,1
"coll2012","Fortune",2012.00,2776,717,1149,,1
"coll2012","Fortune",2012.00,2777,717,1150,,1
"coll2012","Fortune",2012.00,2778,717,1151,,1
"coll2012","Fortune",2012.00,2779,717,1152,,1
"coll2012","Fortune",2012.00,2780,717,1153,,1
"coll2012","Fortune",2012.00,2781,717,1154,,1
"coll2012","Fortune",2012.00,2782,717,1155,,1
"coll2012","Fortune",2012.00,2783,717,1156,,1
"coll2012","Fortune",2012.00,2784,717,1157,,1
"coll2012","Fortune",2012.00,2785,717,1158,,1
"coll2012","Fortune",2012.00,2786,717,1159,,1
"coll2012","Fortune",2012.00,2787,717,1160,,1
"coll2012","Fortune",2012.00,2788,717,1161,,1
"coll2012","Fortune",2012.00,2789,717,1162,,1
"coll2012","Fortune",2012.00,2790,717,1163,,1
"coll2012","Fortune",2012.00,2791,717,1164,,1
"coll2012","Fortune",2012.00,2792,717,1165,,1
"coll2012","Fortune",2012.00,2793,717,1166,,1
"coll2012","Fortune",2012.00,2794,717,1167,,1
"coll2012","Fortune",2012.00,2795,717,1168,,1
"coll2012","Fortune",2012.00,2796,717,1169,,1
"coll2012","Fortune",2012.00,2797,717,1170,,1
"coll2012","Alberton",2012.00,2804,718,1171,,1
"coll2012","Alberton",2012.00,2805,718,1172,,1
"coll2012","Alberton",2012.00,2806,718,1173,,1
"coll2012","Alberton",2012.00,2807,718,1174,,1
"coll2012","Alberton",2012.00,2808,718,1175,,3
"coll2012","Alberton",2012.00,2809,718,1176,,1
"coll2012","Alberton",2012.00,2810,718,1177,,1
"coll2012","Alberton",2012.00,2811,718,1178,,2
"coll2012","Alberton",2012.00,2812,718,1179,,1
"coll2012","Alberton",2012.00,2813,718,1180,,1
"coll2012","Alberton",2012.00,2814,718,1181,,1
"coll2012","Alberton",2012.00,2815,718,1182,,1
"coll2012","Alberton",2012.00,2816,718,1183,,1
"coll2012","Alberton",2012.00,2817,718,1184,,1
"coll2012","Alberton",2012.00,2818,718,1185,,1
"coll2012","Alberton",2012.00,2819,718,1186,,1
"coll2012","Alberton",2012.00,2820,718,1187,,1
"coll2012","Alberton",2012.00,2821,718,1188,,1
"coll2012","Alberton",2012.00,2822,718,1189,,3
"coll2012","Alberton",2012.00,2823,718,1190,,1
"coll2012","Alberton",2012.00,2824,718,1191,,1
"coll2012","Alberton",2012.00,2826,718,1193,,1
"coll2012","Alberton",2012.00,2827,718,1194,,1
"coll2012","Alberton",2012.00,2828,718,1195,,1
"coll2012","Alberton",2012.00,2829,718,1196,,1
"coll2012","Alberton",2012.00,2830,718,1197,,3
"coll2012","Alberton",2012.00,2831,718,1198,,3
"coll2012","Alberton",2012.00,2832,718,1199,,1
"coll2012","Alberton",2012.00,2833,718,1200,,1
"coll2012","Arisaig",2012.00,2834,719,1001,,1
"coll2012","Arisaig",2012.00,2835,719,1002,,1
"coll2012","Arisaig",2012.00,2836,719,1003,,1
"coll2012","Arisaig",2012.00,2837,719,1004,,1
"coll2012","Arisaig",2012.00,2838,719,1005,,1
"coll2012","Arisaig",2012.00,2839,719,1006,,1
"coll2012","Arisaig",2012.00,2840,719,1007,,1
"coll2012","Arisaig",2012.00,2841,719,1008,,1
"coll2012","Arisaig",2012.00,2842,719,1009,,1
"coll2012","Arisaig",2012.00,2843,719,1010,,1
"coll2012","Arisaig",2012.00,2844,719,1011,,1
